tract,drywells,domwells,ratio,CESscoreP,tenpercbins,lat,long
6037300600,0,1,0,36,30%-40%,-118.2378916,34.2066236
6037408402,0,7,0,70,60%-70%,-118.0024823,34.0145909
6037401500,0,1,0,59,50%-60%,-117.7766343,34.097863
6037275302,0,1,0,59,50%-60%,-118.4336385,33.9838746
6037530003,0,1,0,76,70%-80%,-118.0889928,34.0286266
6037503000,0,1,0,96,90%-100%,-118.0508252,33.9243441
6037540600,0,1,0,95,90%-100%,-118.2341162,33.9243583
6037218800,0,1,0,86,80%-90%,-118.3230095,34.0377797
6037800328,0,1,0,42,40%-50%,-118.7172726,34.153247
6037800204,0,4,0,41,40%-50%,-118.6661486,34.1466066
6037930101,0,4,0,0,0%-10%,-118.1390988,34.256481
6037920339,0,4,0,22,20%-30%,-118.6121724,34.4153573
6037900704,0,3,0,48,40%-50%,-118.1346836,34.6528656
6037900703,0,1,0,58,50%-60%,-118.1567565,34.6820995
6037900705,0,3,0,58,50%-60%,-118.155171,34.6584238
6037901003,0,3,0,0,0%-10%,-118.2277779,34.6955698
6037920026,5,24,0.208333333,0,0%-10%,-118.4302105,34.477891
6037920036,0,1,0,53,50%-60%,-118.4758577,34.4215429
6037920029,0,8,0,59,50%-60%,-118.4866076,34.4303386
6037920020,1,6,0.166666667,21,20%-30%,-118.4998492,34.4737154
6037920322,0,3,0,18,10%-20%,-118.5490974,34.3826426
6037104310,0,1,0,96,90%-100%,-118.4292815,34.2763731
6037400205,0,6,0,30,20%-30%,-117.7176795,34.1521556
6037401901,0,1,0,64,60%-70%,-117.708673,34.1007144
6037401800,0,1,0,55,50%-60%,-117.7163166,34.1151327
6037143700,0,1,0,32,30%-40%,-118.3567733,34.1291853
6053014700,0,214,0,34,30%-40%,-121.7100142,36.7998783
6053014500,0,12,0,78,70%-80%,-121.6367228,36.6483701
6053014800,0,98,0,47,40%-50%,-121.4025672,36.5669002
6053011203,0,8,0,43,40%-50%,-121.244738,36.3177202
6053014201,0,4,0,50,40%-50%,-121.7937321,36.6765137
6053012502,0,1,0,5,0%-10%,-121.9042032,36.6114328
6053011802,0,1,0,1,0%-10%,-121.9239502,36.5494476
6053011303,0,97,0,37,30%-40%,-121.2767662,36.1770603
6053011304,0,25,0,53,50%-60%,-121.0176253,36.246079
6053011204,0,36,0,55,50%-60%,-121.2467936,36.3445599
6053011604,0,141,0,0,0%-10%,-121.871267,36.4997312
6053011602,0,121,0,0,0%-10%,-121.8182712,36.5409106
6053011502,0,95,0,0,0%-10%,-121.735102,36.3010787
6053011101,0,143,0,47,40%-50%,-121.4738188,36.3642891
6053010505,0,2,0,54,50%-60%,-121.6494212,36.7291549
6053014601,0,145,0,69,60%-70%,-121.7572058,36.8334157
6053980000,0,3,0,0,0%-10%,-121.6050021,36.6632605
6053000701,0,3,0,45,40%-50%,-121.609157,36.6878097
6053001801,0,6,0,71,70%-80%,-121.6700057,36.6893565
6053010506,0,2,0,62,60%-70%,-121.6543476,36.7243373
6053014105,0,1,0,17,10%-20%,-121.7650077,36.6605317
6053014107,0,15,0,56,50%-60%,-121.7884328,36.595286
6053010804,0,40,0,52,50%-60%,-121.4841399,36.4990122
6053010306,0,79,0,62,60%-70%,-121.7175785,36.7510823
6053010702,0,298,0,1,0%-10%,-121.6316313,36.5436798
6053010606,0,133,0,63,60%-70%,-121.5676557,36.6852793
6053011400,0,758,0,43,40%-50%,-120.9172021,35.9668581
6053010701,0,73,0,7,0%-10%,-121.6553273,36.5796828
6053013600,0,5,0,13,10%-20%,-121.8432526,36.6015572
6053012100,0,1,0,1,0%-10%,-121.9252483,36.6129762
6053012000,0,3,0,1,0%-10%,-121.926271,36.6028686
6053013100,0,3,0,0,0%-10%,-121.879603,36.5816889
6053013000,0,17,0,24,20%-30%,-121.884531,36.5939065
6053012700,0,3,0,25,20%-30%,-121.8947338,36.6021019
6053014302,0,10,0,61,60%-70%,-121.771688,36.7093536
6053014301,0,13,0,47,40%-50%,-121.7956088,36.7252682
6053014000,0,2,0,55,50%-60%,-121.848484,36.6152554
6061023200,0,4,0,8,0%-10%,-121.3262772,38.8545204
6061023700,0,5,0,17,10%-20%,-121.282875,38.8721495
6053013300,0,8,0,12,10%-20%,-121.8548464,36.5941325
6053013200,0,64,0,2,0%-10%,-121.8059271,36.5623469
6053012800,0,4,0,2,0%-10%,-121.9095446,36.5895988
6053011900,0,13,0,5,0%-10%,-121.9452821,36.5852187
6053000102,0,1,0,46,40%-50%,-121.6348578,36.7107945
6053001400,0,3,0,52,50%-60%,-121.6639509,36.6706218
6061023900,0,5,0,10,0%-10%,-121.3278582,38.8889816
6061023300,0,4,0,9,0%-10%,-121.3178888,38.8758804
6061023400,0,11,0,10,0%-10%,-121.3490202,38.910134
6061023600,0,2,0,7,0%-10%,-121.2638454,38.856861
6053000400,0,1,0,62,60%-70%,-121.6498809,36.6928867
6053000300,0,10,0,45,40%-50%,-121.6595817,36.7030908
6053000200,0,5,0,38,30%-40%,-121.6435841,36.7023913
6053010504,0,32,0,70,60%-70%,-121.6959506,36.7324097
6053010501,0,455,0,53,50%-60%,-121.6196088,36.7877533
6053000900,0,4,0,81,80%-90%,-121.6261158,36.6690787
6061023100,0,1,0,4,0%-10%,-121.331297,38.8007142
6061023000,0,1,0,8,0%-10%,-121.2959935,38.8062227
6061022500,0,39,0,19,10%-20%,-121.3640005,38.7391442
6053000101,0,20,0,47,40%-50%,-121.6220696,36.7396574
6053000103,0,2,0,53,50%-60%,-121.6495279,36.7132772
6053010101,0,53,0,83,80%-90%,-121.7816321,36.8633033
6053010604,0,1,0,31,30%-40%,-121.604063,36.6969398
6053010202,0,390,0,23,20%-30%,-121.6841172,36.8477738
6053010102,0,150,0,32,30%-40%,-121.6811023,36.8844138
6053010305,0,394,0,24,20%-30%,-121.6749633,36.8176147
6053011202,0,7,0,49,40%-50%,-121.2387759,36.3298137
6061023800,0,45,0,19,10%-20%,-121.2561132,38.876759
6061023500,0,6,0,3,0%-10%,-121.2864775,38.8474985
6061022200,0,23,0,0,0%-10%,-120.1832593,39.1853773
6061022100,0,26,0,6,0%-10%,-120.2181031,39.1164345
6061022300,0,10,0,6,0%-10%,-120.1683531,39.0701937
6061021203,0,362,0,16,10%-20%,-121.1999804,38.8271204
6061021043,0,11,0,9,0%-10%,-121.3194929,38.7822691
6061020710,0,6,0,9,0%-10%,-121.2378798,38.7266398
6053014102,0,5,0,75,70%-80%,-121.8005663,36.6645043
6053010400,0,7,0,65,60%-70%,-121.7533738,36.764838
6053000104,0,2,0,50,40%-50%,-121.6212411,36.7123618
6053011000,0,340,0,3,0%-10%,-121.6806215,36.3913637
6053011102,0,34,0,50,40%-50%,-121.2981067,36.4618772
6053011700,0,17,0,1,0%-10%,-121.9250324,36.5294601
6061021403,0,8,0,30,20%-30%,-121.303039,38.8903019
6061021603,0,75,0,21,20%-30%,-121.1106507,38.9522451
6061021309,0,3,0,3,0%-10%,-121.2796761,38.8268169
6061021044,0,2,0,6,0%-10%,-121.3353191,38.7832996
6061020908,0,46,0,56,50%-60%,-121.3164942,38.7393452
6061021038,0,1,0,6,0%-10%,-121.3225905,38.7573511
6061021322,0,197,0,22,20%-30%,-121.3951833,38.8437805
6061021129,0,2,0,26,20%-30%,-121.2537196,38.7786032
6061020714,0,3,0,30,20%-30%,-121.2750016,38.7246552
6061020715,0,3,0,14,10%-20%,-121.2543801,38.7237694
6061020805,0,3,0,39,30%-40%,-121.2933222,38.728908
6061020717,0,3,0,24,20%-30%,-121.2454961,38.7523499
6061021123,0,51,0,2,0%-10%,-121.2249758,38.8481243
6061021204,0,744,0,1,0%-10%,-121.1915419,38.8663777
6061020501,0,892,0,10,0%-10%,-121.1494119,38.8878788
6061020402,0,11,0,9,0%-10%,-121.0643371,38.883438
6061022011,0,54,0,1,0%-10%,-120.130439,39.2756925
6061022014,0,83,0,3,0%-10%,-120.3619496,39.2581988
6061021103,0,8,0,21,20%-30%,-121.2279836,38.7956489
6061020104,0,7,0,5,0%-10%,-120.1453411,39.2047708
6061020604,0,42,0,4,0%-10%,-121.2003901,38.7553138
6061021501,0,861,0,23,20%-30%,-121.1180058,38.9192661
6051000102,1,411,0.00243309,22,20%-30%,-119.1246145,38.2185656
6051000200,0,11,0,22,20%-30%,-118.9835861,37.6379125
6061021901,0,894,0,6,0%-10%,-120.9841213,38.993655
6061020606,0,3,0,1,0%-10%,-121.2083211,38.7166599
6061021108,0,1,0,23,20%-30%,-121.237039,38.7818607
6061021109,0,22,0,16,10%-20%,-121.2189633,38.78155
6061020105,0,7,0,0,0%-10%,-120.0964128,39.2320269
6061020107,0,2,0,19,10%-20%,-120.0195644,39.2468106
6061021401,0,9,0,35,30%-40%,-121.2859939,38.8964967
6061020601,0,276,0,3,0%-10%,-121.135857,38.7669083
6061021003,0,9,0,46,40%-50%,-121.275694,38.7645742
6061021902,0,435,0,10,0%-10%,-121.0246048,39.0089065
6061022002,0,1340,0,10,0%-10%,-120.952832,39.0578866
6061021502,0,44,0,21,20%-30%,-121.0567377,38.922298
6061020605,0,20,0,8,0%-10%,-121.1936951,38.73169
6061020300,0,36,0,41,40%-50%,-121.0748502,38.9052966
6061020106,0,12,0,5,0%-10%,-120.0403968,39.2614322
6059062643,0,1,0,5,0%-10%,-117.829038,33.5950883
6059062647,0,4,0,51,50%-60%,-117.7074697,33.6045946
6059099306,0,1,0,22,20%-30%,-117.9937244,33.6661556
6059011602,0,1,0,87,80%-90%,-117.9022903,33.8615748
6059086902,0,6,0,62,60%-70%,-117.9977753,33.8247012
6059110402,0,1,0,59,50%-60%,-117.9950644,33.8405494
6059032041,0,10,0,11,10%-20%,-117.5055177,33.6466007
6059032044,0,21,0,4,0%-10%,-117.5916259,33.6153523
6059099402,0,10,0,77,70%-80%,-117.9977976,33.7083364
6059086601,0,1,0,89,80%-90%,-117.933024,33.8507453
6059110108,0,4,0,40,30%-40%,-118.0687277,33.8094993
6059110006,0,1,0,25,20%-30%,-118.079092,33.7981512
6059075302,0,1,0,67,60%-70%,-117.8897014,33.7649688
6059032051,0,1,0,18,10%-20%,-117.5883002,33.6485439
6059042203,0,1,0,30,20%-30%,-117.6510741,33.4854137
6059063101,0,1,0,17,10%-20%,-117.8817709,33.6625305
6059099406,0,6,0,26,20%-30%,-118.0154407,33.7263926
6059099407,0,4,0,33,30%-40%,-118.0283992,33.7225855
6059021924,0,5,0,19,10%-20%,-117.6955373,33.8098494
6059089107,0,3,0,53,50%-60%,-117.9004522,33.7705331
6059110012,0,1,0,31,30%-40%,-118.0583294,33.7780672
6059032056,0,1,0,10,0%-10%,-117.6004507,33.5436042
6059052404,0,1,0,0,0%-10%,-117.7191073,33.6738701
6059052408,0,3,0,49,40%-50%,-117.7046343,33.649152
6059052416,0,3,0,40,30%-40%,-117.6895288,33.6340547
6059052418,0,1,0,41,40%-50%,-117.755003,33.6919703
6059110116,0,4,0,31,30%-40%,-118.0412155,33.8485886
6059021802,0,2,0,53,50%-60%,-117.8163112,33.8895406
6059087102,0,6,0,84,80%-90%,-117.9521947,33.836176
6059052422,0,1,0,28,20%-30%,-117.678883,33.6695466
6059052425,0,1,0,29,20%-30%,-117.6804455,33.6565671
6059099412,0,5,0,31,30%-40%,-118.0126393,33.7064714
6059099413,0,1,0,46,40%-50%,-118.0005081,33.6929418
6059099415,0,3,0,5,0%-10%,-118.0288122,33.6926411
6059099417,0,4,0,37,30%-40%,-118.0546457,33.7097532
6059076101,0,1,0,65,60%-70%,-117.8772222,33.795275
6059076204,0,1,0,77,70%-80%,-117.8611662,33.812775
6059110203,0,1,0,19,10%-20%,-118.019392,33.8135237
6059087601,0,2,0,64,60%-70%,-117.941414,33.8142414
6059087504,0,1,0,77,70%-80%,-117.9020305,33.79754
6059110011,0,3,0,53,50%-60%,-118.0196525,33.7993147
6059052525,0,2,0,38,30%-40%,-117.7783403,33.7166338
6059087505,0,4,0,75,70%-80%,-117.9305408,33.8106404
6059980000,0,3,0,0,0%-10%,-117.9186718,33.8096249
6059063807,0,1,0,40,30%-40%,-117.9278881,33.6655719
6059099508,0,15,0,41,40%-50%,-118.0488803,33.7249161
6059099601,0,3,0,84,80%-90%,-118.0061687,33.749641
6059076206,0,1,0,60,50%-60%,-117.8401849,33.8056454
6059086407,0,1,0,95,90%-100%,-117.8580732,33.8446052
6059021813,0,2,0,0,0%-10%,-117.8046652,33.8581239
6059021821,0,4,0,67,60%-70%,-117.8310387,33.868307
6059021826,0,1,0,28,20%-30%,-117.7152823,33.8742185
6059088002,0,1,0,44,40%-50%,-117.9715258,33.7957982
6059052528,0,2,0,13,10%-20%,-117.7907468,33.6926896
6059074003,0,2,0,91,90%-100%,-117.8625381,33.7086987
6059074111,0,1,0,65,60%-70%,-117.8928808,33.7090417
6059021917,0,2,0,25,20%-30%,-117.7811071,33.804727
6059063903,0,2,0,46,40%-50%,-117.9008448,33.6821945
6059063907,0,3,0,33,30%-40%,-117.9036273,33.6925273
6059099605,0,1,0,42,40%-50%,-118.0079541,33.735963
6059086404,0,1,0,84,80%-90%,-117.8977733,33.8506272
6059021903,0,3,0,59,50%-60%,-117.8078596,33.8523243
6059011714,0,1,0,76,70%-80%,-117.8519526,33.8561656
6059089105,0,2,0,68,60%-70%,-117.912077,33.7526801
6059087805,0,5,0,81,80%-90%,-117.9801308,33.8102721
6059087101,0,7,0,62,60%-70%,-117.9633147,33.8323796
6059099502,0,2,0,37,30%-40%,-118.0636903,33.7508498
6059088601,0,2,0,67,60%-70%,-117.9441552,33.7737751
6059074106,0,1,0,70,60%-70%,-117.9165225,33.7043732
6059074108,0,4,0,80,70%-80%,-117.9109245,33.7211578
6059099702,0,1,0,73,70%-80%,-117.9853704,33.7410623
6059099802,0,1,0,79,70%-80%,-117.9939643,33.7573411
6059099803,0,6,0,65,60%-70%,-117.9809384,33.755705
6059001801,0,1,0,80,70%-80%,-117.979612,33.8672719
6059086801,0,6,0,47,40%-50%,-117.9804644,33.8485717
6059087801,0,2,0,62,60%-70%,-118.0063667,33.8100654
6059074403,0,1,0,86,80%-90%,-117.847018,33.7280675
6059042310,0,3,0,46,40%-50%,-117.6768613,33.4852789
6059042312,0,7,0,66,60%-70%,-117.6617306,33.5069398
6059074803,0,2,0,69,60%-70%,-117.9084412,33.7358623
6059088802,0,3,0,75,70%-80%,-117.9804239,33.7655645
6059075201,0,1,0,77,70%-80%,-117.9006509,33.752863
6059089004,0,3,0,86,80%-90%,-117.9245717,33.7524445
6059032011,0,29,0,19,10%-20%,-117.6126068,33.7525125
6059021921,0,2,0,16,10%-20%,-117.7543976,33.8549585
6059001705,0,1,0,46,40%-50%,-117.9402667,33.9117646
6059110115,0,5,0,31,30%-40%,-118.0380241,33.8583374
6059086303,0,1,0,59,50%-60%,-117.8911492,33.8123155
6059076102,0,3,0,56,50%-60%,-117.892793,33.7825729
6059099903,0,3,0,66,60%-70%,-118.0116518,33.7667353
6059099510,0,1,0,62,60%-70%,-118.0886935,33.7660256
6059088901,0,9,0,48,40%-50%,-117.9622131,33.7606739
6059088903,0,2,0,64,60%-70%,-117.9447927,33.7535135
6059099202,0,7,0,48,40%-50%,-117.9248099,33.7336169
6059001503,0,5,0,41,40%-50%,-117.908263,33.9153573
6059088403,0,2,0,54,50%-60%,-117.9105799,33.7888906
6059110111,0,17,0,43,40%-50%,-118.052434,33.834964
6059110301,0,9,0,48,40%-50%,-118.0275847,33.8534538
6059110110,0,14,0,45,40%-50%,-118.0297412,33.8305662
6059088201,0,4,0,55,50%-60%,-117.9631284,33.7958279
6059087902,0,1,0,75,70%-80%,-117.9916514,33.792014
6059099203,0,2,0,43,40%-50%,-117.9417386,33.737867
6059099214,0,2,0,18,10%-20%,-117.9605421,33.6833874
6059088401,0,1,0,59,50%-60%,-117.9281104,33.78879
6059110304,0,5,0,30,20%-30%,-118.0282835,33.842788
6059099801,0,1,0,71,70%-80%,-117.9906948,33.765726
6059087802,0,5,0,61,60%-70%,-117.9975952,33.8101182
6059088203,0,1,0,47,40%-50%,-117.9586224,33.7849481
6059088105,0,5,0,51,50%-60%,-117.97572,33.7848346
6059075301,0,2,0,51,50%-60%,-117.8825621,33.7749556
6059075405,0,1,0,39,30%-40%,-117.841268,33.7634533
6059052410,0,1,0,68,60%-70%,-117.7183865,33.6380921
6059099223,0,7,0,68,60%-70%,-117.9590751,33.7376141
6059099225,0,2,0,37,30%-40%,-117.9511573,33.7195163
6059088902,0,1,0,73,70%-80%,-117.9463184,33.7632139
6059088101,0,5,0,82,80%-90%,-118.0049565,33.7886006
6059110401,0,1,0,51,50%-60%,-117.9934179,33.8529079
6059110606,0,1,0,87,80%-90%,-118.0045274,33.8774063
6059099906,0,1,0,53,50%-60%,-118.0358073,33.7648072
6059075507,0,1,0,44,40%-50%,-117.8127013,33.7362411
6059075603,0,1,0,9,0%-10%,-117.8013386,33.7487977
6059075605,0,1,0,8,0%-10%,-117.7699603,33.7768438
6059075606,0,1,0,4,0%-10%,-117.7856521,33.7537091
6059052517,0,2,0,42,40%-50%,-117.7750436,33.6725059
6059099226,0,10,0,49,40%-50%,-117.9329082,33.7235974
6059099231,0,3,0,25,20%-30%,-117.9736643,33.6940356
6059001301,0,2,0,46,40%-50%,-117.9678496,33.9227729
6059001303,0,1,0,74,70%-80%,-117.9511671,33.9209014
6059110202,0,17,0,32,30%-40%,-118.0152258,33.8245773
6059075701,0,2,0,43,40%-50%,-117.8278543,33.7667021
6059075806,0,1,0,59,50%-60%,-117.8376698,33.7805453
6059052522,0,2,0,14,10%-20%,-117.8217375,33.6802504
6059099232,0,5,0,40,30%-40%,-117.9605931,33.6942394
6059099233,0,7,0,35,30%-40%,-117.9760616,33.7084651
6059086701,0,1,0,77,70%-80%,-117.9566062,33.8509554
6059021812,0,3,0,32,30%-40%,-117.8062222,33.8715008
6059088301,0,1,0,51,50%-60%,-117.9469297,33.7961504
6059021809,0,1,0,26,20%-30%,-117.8356725,33.895211
6059088001,0,5,0,69,60%-70%,-117.9799113,33.7957662
6059087703,0,3,0,69,60%-70%,-117.9632386,33.8104078
6059062622,0,1,0,38,30%-40%,-117.7248144,33.6167121
6059062632,0,1,0,5,0%-10%,-117.7443955,33.528328
6059099241,0,4,0,42,40%-50%,-117.9802241,33.7264094
6059086406,0,1,0,80,70%-80%,-117.876231,33.8438173
6059011710,0,1,0,24,20%-30%,-117.8625111,33.8923778
6059110302,0,3,0,76,70%-80%,-118.0111021,33.8527439
6059087001,0,2,0,63,60%-70%,-117.980284,33.8248552
6059110117,0,1,0,37,30%-40%,-118.0571887,33.8258098
6059021822,0,2,0,24,20%-30%,-117.7919997,33.9056824
6059021816,0,1,0,15,10%-20%,-117.7948035,33.8780654
6059099246,0,2,0,19,10%-20%,-117.9756484,33.6794766
6059099250,0,6,0,51,50%-60%,-117.958692,33.7088681
6059110114,0,6,0,26,20%-30%,-118.0403113,33.8131222
6059032023,0,8,0,8,0%-10%,-117.5516686,33.5107583
6085512200,0,810,0,11,10%-20%,-121.7106173,37.0468198
6097151601,0,184,0,8,0%-10%,-122.5509594,38.4523882
6097150306,0,66,0,26,20%-30%,-122.4692305,38.3391382
6097150500,0,668,0,7,0%-10%,-122.5375898,38.3800529
6097150202,0,245,0,15,10%-20%,-122.4393662,38.318835
6097150100,0,462,0,8,0%-10%,-122.4269124,38.1968029
6097153801,0,428,0,37,30%-40%,-122.8390298,38.5354711
6097153300,0,711,0,62,60%-70%,-122.7670106,38.3954215
6097153005,0,461,0,51,50%-60%,-122.8012431,38.4334565
6113010402,0,99,0,18,10%-20%,-121.5653106,38.5075686
6113011400,1,772,0.001295337,59,50%-60%,-121.8369566,38.8196108
6045011600,0,4,0,65,60%-70%,-123.202651,39.1357597
6045011500,0,3,0,49,40%-50%,-123.2032659,39.1561868
6067007417,0,12,0,21,20%-30%,-121.3948906,38.7139046
6067007206,0,126,0,29,20%-30%,-121.4511607,38.7199055
6067009406,0,424,0,7,0%-10%,-121.1238857,38.3134475
6067008600,1,289,0.003460208,23,20%-30%,-121.1180411,38.5074766
6115040902,0,12,0,27,20%-30%,-121.3922825,39.1253115
6115040901,0,774,0,67,60%-70%,-121.3582036,39.184664
6073020810,0,135,0,8,0%-10%,-116.7875799,33.0348099
6069000801,0,8,0,13,10%-20%,-121.360018,36.80466
6069000100,0,306,0,63,60%-70%,-121.3587465,36.9011737
6099003604,6,385,0.015584416,60,50%-60%,-120.7482736,37.5227998
6099003605,0,3,0,72,70%-80%,-120.856378,37.525656
6079010016,1,222,0.004504505,47,40%-50%,-120.7906393,35.6400242
6055200504,0,10,0,20,10%-20%,-122.2915765,38.3170915
6055201401,0,459,0,18,10%-20%,-122.2799612,38.4071166
6055200706,0,1,0,16,10%-20%,-122.3302221,38.3307724
6055201601,0,36,0,39,30%-40%,-122.4550323,38.5022881
6055201602,0,55,0,27,20%-30%,-122.4787754,38.5082184
6055201006,0,1,0,35,30%-40%,-122.2604602,38.1711971
6055201005,0,34,0,41,40%-50%,-122.2872835,38.2049238
6055201101,0,9,0,5,0%-10%,-122.345438,38.3072684
6055200707,0,13,0,21,20%-30%,-122.3205427,38.3234476
6055201102,1,417,0.002398082,3,0%-10%,-122.3831025,38.2921654
6055200601,0,2,0,39,30%-40%,-122.3124397,38.3317567
6055200602,0,28,0,26,20%-30%,-122.2993279,38.3344649
6055200704,0,2,0,33,30%-40%,-122.3154029,38.3153638
6055200803,0,7,0,25,20%-30%,-122.3325087,38.2915986
6055200804,0,2,0,52,50%-60%,-122.3074339,38.2946539
6055200705,0,20,0,20,10%-20%,-122.3106008,38.3056856
6055201007,0,6,0,18,10%-20%,-122.2596823,38.1608327
6055201003,0,61,0,46,40%-50%,-122.2313016,38.2374372
6055201402,0,541,0,4,0%-10%,-122.2248403,38.3226754
6055200301,0,11,0,73,70%-80%,-122.2740455,38.287748
6055200302,0,57,0,39,30%-40%,-122.2594555,38.2877477
6055200802,0,17,0,38,30%-40%,-122.3027487,38.2689461
6055200202,0,3,0,63,60%-70%,-122.2877733,38.2947649
6055200201,0,1,0,54,50%-60%,-122.2978739,38.2918154
6055201200,0,352,0,33,30%-40%,-122.3624022,38.3688762
6055200703,0,11,0,4,0%-10%,-122.3294424,38.3098473
6055200900,0,3,0,0,0%-10%,-122.2727846,38.274245
6055200503,0,3,0,73,70%-80%,-122.287051,38.3052531
6055200400,0,12,0,20,10%-20%,-122.2620126,38.3111988
6055202000,0,190,0,17,10%-20%,-122.5826961,38.5814083
6055201800,0,178,0,9,0%-10%,-122.2866466,38.6404729
6077005206,1,394,0.002538071,77,70%-80%,-121.4950941,37.7740044
6077005135,0,94,0,79,70%-80%,-121.2384835,37.8443852
6057001203,0,38,0,6,0%-10%,-120.2110907,39.353485
6057001205,0,252,0,1,0%-10%,-120.1090918,39.342348
6057001204,0,14,0,8,0%-10%,-120.2644328,39.333391
6057001206,0,28,0,23,20%-30%,-120.1706073,39.331005
6057000801,0,2374,0,32,30%-40%,-120.9405534,39.3058929
6057000900,0,2409,0,31,30%-40%,-120.601709,39.4097111
6057000802,0,587,0,23,20%-30%,-121.0452762,39.2511145
6057000102,0,434,0,3,0%-10%,-121.0499715,39.124831
6057000702,0,1708,0,21,20%-30%,-121.0072079,39.160347
6057000701,0,2739,0,40,30%-40%,-120.875801,39.2304282
6057000600,0,149,0,67,60%-70%,-121.0349258,39.2143799
6057000502,0,148,0,56,50%-60%,-121.0816502,39.2116634
6057000501,0,127,0,70,60%-70%,-121.0671814,39.2334936
6057000402,0,3314,0,19,10%-20%,-121.2138243,39.210354
6057000401,0,264,0,6,0%-10%,-121.1801765,39.24605
6057000300,0,1068,0,14,10%-20%,-121.1052406,39.1744248
6057000200,0,1512,0,14,10%-20%,-121.1947188,39.1006443
6057000103,0,1818,0,8,0%-10%,-121.0414065,39.0593586
6057000104,0,493,0,11,10%-20%,-121.0640131,39.1531128
6077005003,0,333,0,60,50%-60%,-121.1158332,37.7850141
6077003500,2,386,0.005181347,78,70%-80%,-121.2450807,38.0298609
6077004104,0,57,0,19,10%-20%,-121.3204173,38.1305265
6071000116,0,4,0,25,20%-30%,-117.7015882,33.9228798
6071000111,0,6,0,23,20%-30%,-117.7602431,33.9515994
6065044402,0,2136,0,28,20%-30%,-116.7224654,33.6096837
6065042902,0,131,0,92,90%-100%,-117.3068214,33.7493426
6013320001,0,1,0,79,70%-80%,-122.0963526,38.0218002
6049000100,0,115,0,43,40%-50%,-120.553921,41.5074223
6049000300,0,915,0,38,30%-40%,-120.6933431,41.6379522
6049000400,0,261,0,14,10%-20%,-120.0968999,41.5761782
6087110200,0,2,0,62,60%-70%,-121.7543133,36.9272406
6087123100,0,16,0,31,30%-40%,-121.7817391,36.9594832
6087122300,0,77,0,53,50%-60%,-121.8155301,36.9028173
6087110400,0,5,0,83,80%-90%,-121.7704821,36.9043838
6047001503,0,9,0,81,80%-90%,-120.4990995,37.2927274
6047001602,0,44,0,93,90%-100%,-120.4766004,37.2803817
6047001302,0,1,0,94,90%-100%,-120.4781909,37.3040353
6047001004,0,1,0,68,60%-70%,-120.477943,37.3183669
6047001101,0,4,0,57,50%-60%,-120.4601195,37.3252966
6047001700,0,15,0,87,80%-90%,-120.4449003,37.2869017
6087122500,0,37,0,47,40%-50%,-121.7451776,36.9514486
6047001402,0,56,0,73,70%-80%,-120.4432482,37.3030351
6047001200,0,91,0,73,70%-80%,-120.4472741,37.3136674
6047001401,0,7,0,83,80%-90%,-120.4642087,37.2986943
6047001002,3,79,0.037974684,83,80%-90%,-120.4935293,37.3407645
6047001501,0,23,0,85,80%-90%,-120.514891,37.2921587
6047002302,0,21,0,89,80%-90%,-120.8012173,37.0786355
6047002301,0,19,0,70,60%-70%,-120.8635711,37.0495952
6047002201,0,5,0,96,90%-100%,-120.8585299,37.0634558
6047000702,1,607,0.001647446,61,60%-70%,-120.6072647,37.3229826
